	mid	name	score	types	is_food	is_dish	is_beverage	is_ingredient
/m/030rg4	/m/030rg4	Blue mussel	1647.26678654	Food	1	0	0	0
/m/01bz53	/m/01bz53	Kaffir lime	1640.39874369	Food,Ingredient	1	0	0	1
/m/04nn26	/m/04nn26	Chimichurri	1639.5849625	Food,Ingredient	1	0	0	1
/m/013sd_	/m/013sd_	Lingonberry	1629.19229281	Food,Ingredient	1	0	0	1
/m/0g1fdw	/m/0g1fdw	Pork loin	1628.169925	Food,Ingredient	1	0	0	1
/m/046b30	/m/046b30	Salisbury steak	1622.0	Dish,Food	1	1	0	0
/m/06w4t5m	/m/06w4t5m	Ataulfo	1613.5849625	Food,Ingredient	1	0	0	1
/m/02z46	/m/02z46	Five-spice powder	1613.169925	Food,Ingredient	1	0	0	1
/m/027rk7_	/m/027rk7_	Capellini	1607.04439412	Food,Ingredient	1	0	0	1
/m/06nhvb	/m/06nhvb	Nestlé Crunch	1607.0	Food	1	0	0	0
/m/060ck9	/m/060ck9	Chaat	1606.9068906	Dish,Food	1	1	0	0
/m/01ytj6	/m/01ytj6	Carob Tree	1602.81378119	Food,Ingredient	1	0	0	1
/m/0d77sr	/m/0d77sr	Serrano pepper	1598.56224242	Food,Ingredient	1	0	0	1
/m/07tyc5	/m/07tyc5	Frittata	1590.5849625	Dish,Food	1	1	0	0
/m/0410ztm	/m/0410ztm	Chile Relleno	1586.5849625	Dish,Food	1	1	0	0
/m/03g917	/m/03g917	Bibimbap	1581.5849625	Dish,Food	1	1	0	0
/m/030zsj	/m/030zsj	Pastrami	1577.5849625	Dish,Food	1	1	0	0
/m/07x7fc	/m/07x7fc	Boldo	1573.32192809	Food	1	0	0	0
/m/028vyk	/m/028vyk	Common snapping turtle	1571.84764464	Food,Ingredient	1	0	0	1
/m/07ctj5	/m/07ctj5	Cholula Hot Sauce	1569.5849625	Food	1	0	0	0
/m/07pb77	/m/07pb77	Duck meat	1568.95419631	Food,Ingredient	1	0	0	1
/m/03mgk	/m/03mgk	Hominy	1567.00281502	Food,Ingredient	1	0	0	1
/m/01wvgd	/m/01wvgd	Scorpionfish	1566.86147468	Food,Ingredient	1	0	0	1
/m/0d7thq	/m/0d7thq	Tatsoi	1563.60177079	Food,Ingredient	1	0	0	1
/m/01yt7z	/m/01yt7z	Trachyspermum ammi	1563.169925	Food,Ingredient	1	0	0	1
/m/0d18t1	/m/0d18t1	Israeli salad	1558.5849625	Dish,Food	1	1	0	0
/m/03n3wh	/m/03n3wh	Radicchio	1549.28540222	Food,Ingredient	1	0	0	1
/m/059zr0	/m/059zr0	Epazote	1548.95455985	Food,Ingredient	1	0	0	1
/m/0946kz	/m/0946kz	Appam	1547.5849625	Dish,Food	1	1	0	0
/m/06y7rv	/m/06y7rv	Mr. Goodbar	1547.0	Food	1	0	0	0
/m/04qd4b	/m/04qd4b	Peruvian groundcherry	1546.81858218	Food,Ingredient	1	0	0	1
/m/092hlb	/m/092hlb	Nasi goreng	1546.169925	Dish,Food	1	1	0	0
/m/0848hd	/m/0848hd	Sofrito	1544.5849625	Dish,Food	1	1	0	0
/m/04bv1	/m/04bv1	Kumquat	1540.29920802	Food,Ingredient	1	0	0	1
/m/04y057	/m/04y057	Crunchie	1535.5849625	Food	1	0	0	0
/m/04hfkm	/m/04hfkm	Sultana	1530.5849625	Food,Ingredient	1	0	0	1
/m/0cjtln	/m/0cjtln	Pulled pork	1530.169925	Dish,Food	1	1	0	0
/m/03cbl9_	/m/03cbl9_	Thai curry	1526.5849625	Dish,Food	1	1	0	0
/m/025tm_k	/m/025tm_k	Instant noodles	1526.5849625	Dish,Food	1	1	0	0
/m/01dkbd	/m/01dkbd	Scotch bonnet	1526.169925	Food	1	0	0	0
/m/02bpwp	/m/02bpwp	Tagliatelle	1525.7548875	Food,Ingredient	1	0	0	1
/m/03xmn0	/m/03xmn0	Cowslip	1525.5849625	Food	1	0	0	0
/m/04fp11	/m/04fp11	Deviled egg	1525.169925	Dish,Food	1	1	0	0
/m/02q8twm	/m/02q8twm	Huáng Qí	1524.02236781	Food	1	0	0	0
/m/02w97v	/m/02w97v	Saskatoon (Biological Species)	1517.98370619	Food,Ingredient	1	0	0	1
/m/0dz0lt	/m/0dz0lt	Tyrolean Speck	1512.5849625	Dish,Food	1	1	0	0
/m/04g0lp	/m/04g0lp	Apple strudel	1511.5849625	Dish,Food	1	1	0	0
/m/0985p5	/m/0985p5	Carnitas	1510.5849625	Dish,Food	1	1	0	0
/m/0g9b5qt	/m/0g9b5qt	Barley malt	1508.7548875	Food,Ingredient	1	0	0	1
/m/06w0wg	/m/06w0wg	Hershey bar	1505.0	Food	1	0	0	0
/m/033xk7	/m/033xk7	Saag	1501.5849625	Dish,Food	1	1	0	0
/m/02qn35	/m/02qn35	Heath bar	1492.5849625	Food	1	0	0	0
/m/05jlh5	/m/05jlh5	Saltbush	1488.05324713	Food,Ingredient	1	0	0	1
/m/0cbrht	/m/0cbrht	Blue cohosh	1485.169925	Food	1	0	0	0
/m/03xmrk	/m/03xmrk	Marsh Marigold	1482.39231742	Food	1	0	0	0
/m/027rx_	/m/027rx_	Cream soda	1478.28540222	Food,Ingredient	1	0	0	1
/m/01s9wq	/m/01s9wq	Refried beans	1476.99435344	Dish,Food	1	1	0	0
/m/03jz5b	/m/03jz5b	Bhelpuri	1473.5849625	Dish,Food	1	1	0	0
/m/027kl1	/m/027kl1	Ice cream cone	1470.5849625	Dish,Food	1	1	0	0
/m/08zj5m	/m/08zj5m	Unagi	1469.5849625	Dish,Food	1	1	0	0
/m/08b4vj	/m/08b4vj	Orzo	1468.67242534	Food,Ingredient	1	0	0	1
/m/0h0yw1	/m/0h0yw1	Panzanella	1462.5849625	Dish,Food	1	1	0	0
/m/0cf0b5	/m/0cf0b5	Sole	1462.38801729	Food,Ingredient	1	0	0	1
/m/01ppyt	/m/01ppyt	Bhang	1461.5849625	Dish,Food	1	1	0	0
/m/07s7dz	/m/07s7dz	Char siu	1461.169925	Dish,Food	1	1	0	0
/m/04d8s2	/m/04d8s2	Char kway teow	1460.5849625	Dish,Food	1	1	0	0
/m/078xb_	/m/078xb_	Filet-O-Fish	1456.5849625	Food	1	0	0	0
/m/094qm7	/m/094qm7	Thai basil	1451.60733031	Food,Ingredient	1	0	0	1
/m/03sw1s	/m/03sw1s	Lox	1447.5849625	Dish,Food	1	1	0	0
/m/0269z0d	/m/0269z0d	Panta bhat	1446.5849625	Dish,Food	1	1	0	0
/m/07nlyz	/m/07nlyz	Spaghetti alla puttanesca	1441.169925	Dish,Food	1	1	0	0
/m/02qhj9k	/m/02qhj9k	Applejack (Ingredient)	1441.169925	Food,Ingredient	1	0	0	1
/m/0fmfy6	/m/0fmfy6	Red sage	1440.45943162	Food	1	0	0	0
/m/020jl4	/m/020jl4	Durum	1438.9068906	Food,Ingredient	1	0	0	1
/m/078n1s	/m/078n1s	Rasam	1434.169925	Dish,Food	1	1	0	0
/m/08jhp4	/m/08jhp4	Xiaolongbao	1433.5849625	Dish,Food	1	1	0	0
/m/0bxbd7	/m/0bxbd7	Smudge stick	1433.169925	Food,Ingredient	1	0	0	1
/m/02sp32	/m/02sp32	Escargot	1431.94251451	Dish,Food	1	1	0	0
/m/0m2yl	/m/0m2yl	Oden	1427.5849625	Dish,Food	1	1	0	0
/m/03ldyd	/m/03ldyd	Pozole	1417.5849625	Dish,Food	1	1	0	0
/m/01syx2	/m/01syx2	XO sauce	1416.5849625	Dish,Food	1	1	0	0
/m/02bbz9	/m/02bbz9	Shawarma	1409.9068906	Dish,Food	1	1	0	0
/m/07wr4v	/m/07wr4v	Saltine cracker	1408.5849625	Food,Ingredient	1	0	0	1
/m/03ydd_t	/m/03ydd_t	Neapolitan cuisine	1404.5849625	Dish,Food	1	1	0	0
/m/0708sy	/m/0708sy	Duck confit	1403.5849625	Dish,Food	1	1	0	0
/m/026yhg	/m/026yhg	Egg salad	1400.5849625	Dish,Food	1	1	0	0
/m/0502pq	/m/0502pq	Muffuletta	1392.5849625	Dish,Food	1	1	0	0
/m/06_psm	/m/06_psm	Pappardelle	1389.7548875	Food,Ingredient	1	0	0	1
/m/037brh	/m/037brh	Reblochon	1384.5849625	Food	1	0	0	0
/m/02q6t8	/m/02q6t8	Loquat	1382.0101784	Food,Ingredient	1	0	0	1
/m/01zl9v	/m/01zl9v	Zeppole	1374.5849625	Dish,Food	1	1	0	0
/m/09s3w	/m/09s3w	Bangers and mash	1372.5849625	Dish,Food	1	1	0	0
/m/0fsl8	/m/0fsl8	Einkorn wheat	1371.12928302	Food,Ingredient	1	0	0	1
/m/07s41z	/m/07s41z	Latte macchiato	1365.0	Beverage,Dish,Food	1	1	1	0
/m/01r2v1	/m/01r2v1	Sukiyaki	1362.5849625	Dish,Food	1	1	0	0
/m/0373hf	/m/0373hf	Chokecherry	1362.36632221	Food,Ingredient	1	0	0	1
/m/0bqvs	/m/0bqvs	Guar	1362.04439412	Food,Ingredient	1	0	0	1
/m/03gkc1	/m/03gkc1	Tomato juice	1357.19229281	Beverage,Food,Ingredient	1	0	1	1
/m/02qvnf	/m/02qvnf	Oxeye daisy	1357.02236781	Food	1	0	0	0
/m/0152cj	/m/0152cj	Melba toast	1354.0	Dish,Food	1	1	0	0
/m/0d9wty	/m/0d9wty	Black Forest ham	1348.5849625	Dish,Food	1	1	0	0
/m/0gtdm	/m/0gtdm	Condiment (Type of dish)	1345.5849625	Food	1	0	0	0
/m/0169z_	/m/0169z_	Dashi	1335.10852446	Food,Ingredient	1	0	0	1
/m/06x6d7	/m/06x6d7	Paratha	1328.5849625	Dish,Food	1	1	0	0
/m/03jdcl	/m/03jdcl	Common Purslane	1315.6617781	Food,Ingredient	1	0	0	1
/m/0fr7wq	/m/0fr7wq	Top sirloin	1313.0	Food	1	0	0	0
/m/02r_dx	/m/02r_dx	Tortellini	1311.70043972	Food,Ingredient	1	0	0	1
/m/04j69j	/m/04j69j	Gochujang	1311.5849625	Food,Ingredient	1	0	0	1
/m/01d3ry	/m/01d3ry	Tortilla de patatas	1307.5849625	Dish,Food	1	1	0	0
/m/025dhq	/m/025dhq	Mooncake	1300.5849625	Dish,Food	1	1	0	0
/m/05dcxv	/m/05dcxv	Ras el hanout	1299.169925	Food,Ingredient	1	0	0	1
/m/0416b0	/m/0416b0	Bolognese sauce	1298.5849625	Dish,Food	1	1	0	0
/m/040cm2	/m/040cm2	Kaiseki	1292.5849625	Dish,Food	1	1	0	0
/m/01z8txb	/m/01z8txb	Kosher food	1291.32192809	Food	1	0	0	0
/m/08v2hh	/m/08v2hh	Farfalle	1290.04439412	Food,Ingredient	1	0	0	1
/m/03r0tf	/m/03r0tf	Flake	1288.9068906	Food	1	0	0	0
/m/0xc3	/m/0xc3	Cuisine of the United States	1287.9068906	Food	1	0	0	0
/m/02m26k	/m/02m26k	Garlic chives	1284.12120972	Food,Ingredient	1	0	0	1
/m/02pcnz	/m/02pcnz	Weisswurst	1272.5849625	Dish,Food	1	1	0	0
/m/093b8w	/m/093b8w	Fusilli	1269.04439412	Food,Ingredient	1	0	0	1
/m/018skx	/m/018skx	Wild ginger	1268.59251544	Food,Ingredient	1	0	0	1
/m/044f2h	/m/044f2h	Honey Smacks	1261.4429435	Food	1	0	0	0
/m/05mscjt	/m/05mscjt	Crushed red pepper	1252.169925	Food,Ingredient	1	0	0	1
/m/02g3bz	/m/02g3bz	Quesadilla	1247.5849625	Dish,Food	1	1	0	0
/m/04k91v	/m/04k91v	Madeleine (French Dish)	1247.5849625	Dish,Food	1	1	0	0
/m/05s07p	/m/05s07p	Grapefruit juice	1240.25738784	Beverage,Food,Ingredient	1	0	1	1
/m/09ktw6	/m/09ktw6	Lebanese food	1233.94251451	Food	1	0	0	0
/m/01yr4s	/m/01yr4s	Tennessee whiskey	1233.87036472	Beverage,Food,Ingredient	1	0	1	1
/m/06jsyl	/m/06jsyl	Arròs negre	1232.5849625	Dish,Food	1	1	0	0
/m/053yb9	/m/053yb9	Boca Burger	1230.5849625	Food	1	0	0	0
/m/0f3fd6	/m/0f3fd6	Steel-cut oats	1226.169925	Food,Ingredient	1	0	0	1
/m/08wzr5	/m/08wzr5	Luo Han Guo	1225.9068906	Food,Ingredient	1	0	0	1
/m/045fbf	/m/045fbf	Schmaltz	1221.9068906	Food,Ingredient	1	0	0	1
/m/04lxjf	/m/04lxjf	Life (Brand)	1221.73978061	Food	1	0	0	0
/m/09x374	/m/09x374	Boiled egg	1220.58214198	Food,Ingredient	1	0	0	1
/m/02b5vj	/m/02b5vj	Rocky Mountain oysters	1214.5849625	Food,Ingredient	1	0	0	1
/m/0366r5	/m/0366r5	3 Musketeers	1213.5849625	Food	1	0	0	0
/m/04ghh0	/m/04ghh0	Enriched flour	1212.5849625	Food,Ingredient	1	0	0	1
/m/02267k	/m/02267k	Scotch egg	1210.32192809	Dish,Food	1	1	0	0
/m/03wc6th	/m/03wc6th	Ribollita	1207.5849625	Dish,Food	1	1	0	0
/m/068dr1	/m/068dr1	Barbacoa	1205.5849625	Dish,Food	1	1	0	0
/m/06bqsw	/m/06bqsw	Indian Jujube	1204.20609861	Food,Ingredient	1	0	0	1
/m/02c5nq	/m/02c5nq	Paan	1203.5849625	Dish,Food	1	1	0	0
/m/0pg96	/m/0pg96	Tonic water	1198.85174904	Beverage,Food,Ingredient	1	0	1	1
/m/06v628	/m/06v628	Cookie Crisp	1198.31288296	Food	1	0	0	0
/m/08zw6l	/m/08zw6l	Almond meal	1194.5849625	Food,Ingredient	1	0	0	1
/m/01rvvg	/m/01rvvg	Acorn squash	1191.36632221	Food,Ingredient	1	0	0	1
/m/078_03	/m/078_03	Bénédictine	1189.027906	Food,Ingredient	1	0	0	1
/m/03lcgp	/m/03lcgp	Balut	1187.7548875	Dish,Food	1	1	0	0
/m/0249gb	/m/0249gb	Tom kha kai	1181.5849625	Dish,Food	1	1	0	0
/m/02kgf7	/m/02kgf7	Quark cheese	1181.5849625	Food	1	0	0	0
/m/02zp04	/m/02zp04	White mulberry	1181.22881869	Food,Ingredient	1	0	0	1
/m/0hw1x	/m/0hw1x	Chop suey	1174.5849625	Dish,Food	1	1	0	0
/m/02_mks	/m/02_mks	Sweet violet	1173.81378119	Food	1	0	0	0
/m/03gywp	/m/03gywp	Churrasco food	1173.0	Dish,Food	1	1	0	0
/m/02g3h_	/m/02g3h_	Congee	1171.39231742	Dish,Food	1	1	0	0
/m/07ns47	/m/07ns47	Börek	1165.169925	Dish,Food	1	1	0	0
/m/05klsk	/m/05klsk	Gloucester cheese	1154.5849625	Food	1	0	0	0
/m/0b1lk	/m/0b1lk	Cannoli	1152.5849625	Dish,Food	1	1	0	0
/m/08k870	/m/08k870	Sticky toffee pudding	1150.5849625	Dish,Food	1	1	0	0
/m/061n6x	/m/061n6x	Gordon's Gin	1147.39231742	Food,Ingredient	1	0	0	1
/m/0fv_c6	/m/0fv_c6	Dubonnet	1147.02236781	Food,Ingredient	1	0	0	1
/m/02f98p	/m/02f98p	Purple yam	1145.46760555	Food,Ingredient	1	0	0	1
/m/03yc7l	/m/03yc7l	Menudo (Mexican Dish)	1144.5849625	Dish,Food	1	1	0	0
/m/02ccz7	/m/02ccz7	Tanacetum	1141.29920802	Food	1	0	0	0
/m/08msm4	/m/08msm4	Britannia Industries	1140.0	Food	1	0	0	0
/m/04dl0k	/m/04dl0k	Cabbage roll	1139.5849625	Dish,Food	1	1	0	0
/m/02rz26	/m/02rz26	Cardoon	1137.28540222	Food,Ingredient	1	0	0	1
/m/0gth6	/m/0gth6	Trifle	1135.5849625	Dish,Food	1	1	0	0
/m/0btmnp	/m/0btmnp	Pasta e fagioli	1131.5849625	Dish,Food	1	1	0	0
/m/088kg2	/m/088kg2	Oysters Rockefeller	1127.5849625	Dish,Food	1	1	0	0
/m/02kps5	/m/02kps5	Hash	1127.5849625	Dish,Food	1	1	0	0
/m/07x7yj	/m/07x7yj	Pancit	1126.5849625	Dish,Food	1	1	0	0
/m/022drf	/m/022drf	Paczki	1125.5849625	Dish,Food	1	1	0	0
/m/09448n	/m/09448n	Lo mein	1121.5849625	Dish,Food	1	1	0	0
/m/05n7f3	/m/05n7f3	Nutritional yeast	1121.169925	Food,Ingredient	1	0	0	1
/m/059jcr	/m/059jcr	Chimichanga	1119.5849625	Dish,Food	1	1	0	0
/m/04cnqy	/m/04cnqy	Sea lettuce	1119.14720492	Food,Ingredient	1	0	0	1
/m/091jk8	/m/091jk8	Rice vermicelli	1116.5849625	Food,Ingredient	1	0	0	1
/m/056cvdf	/m/056cvdf	Piccata	1114.5849625	Dish,Food	1	1	0	0
/m/0fg66_	/m/0fg66_	Vada	1112.5849625	Dish,Food	1	1	0	0
/m/028gzq	/m/028gzq	Black-eyed pea	1111.96064258	Food,Ingredient	1	0	0	1
/m/07hr9x	/m/07hr9x	Flatbread	1103.5849625	Food	1	0	0	0
/m/02p52fy	/m/02p52fy	Bamboo shoot	1103.4429435	Food,Ingredient	1	0	0	1
/m/02qztwn	/m/02qztwn	Lemon pepper	1102.7548875	Food,Ingredient	1	0	0	1
/m/06yl6f	/m/06yl6f	Verjuice	1102.5849625	Dish,Food	1	1	0	0
/m/09hm_5	/m/09hm_5	Nut grass	1098.45943162	Food	1	0	0	0
/m/02cs5j	/m/02cs5j	Zongzi	1097.5849625	Dish,Food	1	1	0	0
/m/05b0gp	/m/05b0gp	Ganache	1097.5849625	Dish,Food	1	1	0	0
/m/09g7kt	/m/09g7kt	Lemon chicken	1094.5849625	Dish,Food	1	1	0	0
/m/03h_pc	/m/03h_pc	Hot toddy	1093.0	Beverage,Dish,Food	1	1	1	0
/m/07n6j3	/m/07n6j3	Étouffée	1080.28540222	Dish,Food	1	1	0	0
/m/01tf9x	/m/01tf9x	Perilla	1078.39231742	Food,Ingredient	1	0	0	1
/m/05p7zy	/m/05p7zy	Hpnotiq	1073.4429435	Beverage,Food,Ingredient	1	0	1	1
/m/02y1kl	/m/02y1kl	Horchata	1073.0	Beverage,Food,Ingredient	1	0	1	1
/m/04dct7	/m/04dct7	Hokkien mee	1066.5849625	Dish,Food	1	1	0	0
/m/057fnh	/m/057fnh	Yusheng	1065.5849625	Dish,Food	1	1	0	0
/m/0blbtf	/m/0blbtf	Springerle	1065.5849625	Dish,Food	1	1	0	0
/m/025trk	/m/025trk	Umeboshi	1065.169925	Food,Ingredient	1	0	0	1
/m/03fb_2	/m/03fb_2	Tilefish	1064.24896526	Food,Ingredient	1	0	0	1
/m/0bf81p	/m/0bf81p	Mimolette	1064.169925	Food	1	0	0	0
/m/04ct4	/m/04ct4	Kipper (Scottish Dish)	1061.67242534	Dish,Food	1	1	0	0
/m/055vs5	/m/055vs5	Chocolate pudding	1053.5849625	Dish,Food	1	1	0	0
/m/09vbsy	/m/09vbsy	Tangyuan	1051.5849625	Dish,Food	1	1	0	0
/m/0b0y41	/m/0b0y41	Poached egg	1051.5849625	Food,Ingredient	1	0	0	1
/m/03b6lj	/m/03b6lj	Crumpet	1049.5849625	Dish,Food	1	1	0	0
/m/05gw9r	/m/05gw9r	Water spinach	1048.32979634	Food,Ingredient	1	0	0	1
/m/02ln79	/m/02ln79	Yakisoba	1042.5849625	Dish,Food	1	1	0	0
/m/026khh	/m/026khh	Turrón	1042.5849625	Dish,Food	1	1	0	0
/m/05rbmc	/m/05rbmc	Shepherd's Purse	1037.6617781	Food	1	0	0	0
/m/02fvnn	/m/02fvnn	Toad in the hole	1036.5849625	Dish,Food	1	1	0	0
/m/04yq8v	/m/04yq8v	Cholent	1035.5849625	Dish,Food	1	1	0	0
/m/01jnpd	/m/01jnpd	Honey locust	1031.02236781	Food	1	0	0	0
/m/065pt4	/m/065pt4	Kibbeh	1027.5849625	Dish,Food	1	1	0	0
/m/05nt1k	/m/05nt1k	Currywurst	1022.0	Dish,Food	1	1	0	0
/m/06rvrg	/m/06rvrg	Lechon	1021.5849625	Dish,Food	1	1	0	0
/m/09v7rsq	/m/09v7rsq	Liver	1020.0	Food,Ingredient	1	0	0	1
/m/01mzty	/m/01mzty	Morbier cheese	1017.5849625	Food	1	0	0	0
/m/03wfwl4	/m/03wfwl4	Cadbury Mini Eggs	1015.5849625	Food	1	0	0	0
/m/02vvftv	/m/02vvftv	Crudo	1013.5849625	Dish,Food	1	1	0	0
/m/02cgkx	/m/02cgkx	Weet-Bix	1012.9068906	Dish,Food	1	1	0	0
/m/0410vr2	/m/0410vr2	Taro (Organism Classification)	1010.5849625	Food	1	0	0	0
/m/0b6w2z	/m/0b6w2z	Buttercream	1009.5849625	Food,Ingredient	1	0	0	1
/m/09618k	/m/09618k	Noilly Prat	1007.87036472	Food,Ingredient	1	0	0	1
/m/03c926l	/m/03c926l	Williams pear	1005.26678654	Food	1	0	0	0
/m/022xm7	/m/022xm7	Sloe gin	1003.76487159	Beverage,Food,Ingredient	1	0	1	1
/m/08186b	/m/08186b	Rolled oats	1003.53915881	Food,Ingredient	1	0	0	1
/m/03bkq8	/m/03bkq8	Bakewell tart	993.5849625010001	Dish,Food	1	1	0	0
/m/08gyzm	/m/08gyzm	Japchae	992.5849625010001	Dish,Food	1	1	0	0
/m/037w1w	/m/037w1w	Mustard oil	989.5849625010001	Food,Ingredient	1	0	0	1
/m/071xbs	/m/071xbs	Pav Bhaji	987.5849625010001	Dish,Food	1	1	0	0
/m/0824x7	/m/0824x7	Hot and sour soup	985.5849625010001	Dish,Food	1	1	0	0
/m/01kf7f	/m/01kf7f	Ratatouille (French Dish)	984.5849625010001	Dish,Food	1	1	0	0
/m/012xb8	/m/012xb8	Nabemono	984.5849625010001	Dish,Food	1	1	0	0
/m/03k77d	/m/03k77d	Baked Alaska	983.5849625010001	Dish,Food	1	1	0	0
/m/03d741	/m/03d741	Spice mix	982.5849625010001	Food	1	0	0	0
/m/04xmxz	/m/04xmxz	Liquid smoke	979.169925001	Food,Ingredient	1	0	0	1
/m/0gk3_	/m/0gk3_	Ortolan Bunting	977.906890596	Dish,Food	1	1	0	0
/m/047t99	/m/047t99	Sauerbraten	976.5849625010001	Dish,Food	1	1	0	0
/m/01v1gw	/m/01v1gw	Half and half	976.5849625010001	Food,Ingredient	1	0	0	1
/m/0fbdb	/m/0fbdb	Strawberries	976.412891692	Food,Ingredient	1	0	0	1
/m/04d4tf	/m/04d4tf	Kugel	971.5849625010001	Dish,Food	1	1	0	0
/m/03d1sfl	/m/03d1sfl	Candied fruit	965.214319121	Food,Ingredient	1	0	0	1
/m/021t1z	/m/021t1z	Prepackaged meal	963.5849625010001	Food	1	0	0	0
/m/07tzhq	/m/07tzhq	Honey Bunches of Oats	961.5849625010001	Food	1	0	0	0
/m/06n9fv	/m/06n9fv	Farina	958.5849625010001	Food,Ingredient	1	0	0	1
/m/083ch4	/m/083ch4	Japanese amberjack	957.7879025589999	Food,Ingredient	1	0	0	1
/m/0fy8cb	/m/0fy8cb	Short ribs	952.807354922	Food,Ingredient	1	0	0	1
/m/051tbb	/m/051tbb	Harebell	952.0	Food	1	0	0	0
/m/052lbg	/m/052lbg	Hyacinth Bean	949.7992816210001	Food,Ingredient	1	0	0	1
/m/06lgcb	/m/06lgcb	Halo-halo	947.5849625010001	Dish,Food	1	1	0	0
/m/067wdb	/m/067wdb	Chicharrón	947.5849625010001	Dish,Food	1	1	0	0
/m/01h0j6	/m/01h0j6	Crème de cassis	942.612868497	Food,Ingredient	1	0	0	1
/m/0m9l_	/m/0m9l_	Emmer	941.228818691	Food,Ingredient	1	0	0	1
/m/0h9q_	/m/0h9q_	Triticale	934.906890596	Food,Ingredient	1	0	0	1
/m/08jcd3	/m/08jcd3	Southernwood	934.0361736130001	Food,Ingredient	1	0	0	1
/m/091lvp	/m/091lvp	American Pokeweed	933.5622424239999	Food,Ingredient	1	0	0	1
/m/08fc4t	/m/08fc4t	Blue cheese dressing	931.5849625010001	Food,Ingredient	1	0	0	1
/m/02h90v	/m/02h90v	Matsutake	929.672425342	Food,Ingredient	1	0	0	1
/m/0282k2z	/m/0282k2z	Tamagoyaki	929.5849625010001	Dish,Food	1	1	0	0
/m/07w863	/m/07w863	Rugelach	929.5849625010001	Dish,Food	1	1	0	0
/m/07w4fs	/m/07w4fs	Karahi	929.5849625010001	Dish,Food	1	1	0	0
/m/031phy	/m/031phy	Ribwort Plantain	927.5849625010001	Food	1	0	0	0
/m/02vqscp	/m/02vqscp	Bicol Express	927.5849625010001	Dish,Food	1	1	0	0
/m/07xx4r	/m/07xx4r	Yellowtail amberjack	922.7879025589999	Food,Ingredient	1	0	0	1
/m/05_rh2	/m/05_rh2	Yellow Nutsedge	921.2854022189999	Food,Ingredient	1	0	0	1
/m/0278rf	/m/0278rf	Condensed milk	909.06608919	Food,Ingredient	1	0	0	1
/m/0gcrw	/m/0gcrw	Sichuan pepper	905.693486957	Food,Ingredient	1	0	0	1
/m/06ph50	/m/06ph50	Cannelloni	902.0443941189999	Food,Ingredient	1	0	0	1
/m/02jvms	/m/02jvms	Empanada	900.5849625010001	Dish,Food	1	1	0	0
/m/04qgp	/m/04qgp	Liqueur	898.7813597139999	Beverage,Food,Ingredient	1	0	1	1
/m/08b2yn	/m/08b2yn	Shrimp paste	896.8137811910001	Food,Ingredient	1	0	0	1
/m/02377q	/m/02377q	Roti canai	896.5849625010001	Dish,Food	1	1	0	0
/m/02hzrr	/m/02hzrr	Daim bar	896.0	Food	1	0	0	0
/m/0766x_	/m/0766x_	Spam musubi	895.5849625010001	Dish,Food	1	1	0	0
/m/01wydv	/m/01wydv	Beignet	894.5849625010001	Dish,Food	1	1	0	0
/m/03vfk9	/m/03vfk9	Aloo gobi	891.5849625010001	Dish,Food	1	1	0	0
/m/0cjmb8	/m/0cjmb8	Genoa salami	888.5849625010001	Dish,Food	1	1	0	0
/m/04jv11	/m/04jv11	Velouté sauce	879.5849625010001	Dish,Food	1	1	0	0
/m/0cnc7r	/m/0cnc7r	Ossau-Iraty	871.5849625010001	Food	1	0	0	0
/m/076hjv	/m/076hjv	Pasilla	864.924812504	Food,Ingredient	1	0	0	1
/m/03cpzmn	/m/03cpzmn	Rosca de reyes	864.5849625010001	Dish,Food	1	1	0	0
/m/0524tc	/m/0524tc	Cincinnati chili	860.5849625010001	Food	1	0	0	0
/m/02w6jk	/m/02w6jk	Sponge cake	859.5849625010001	Dish,Food	1	1	0	0
/m/04vdvm	/m/04vdvm	Panipuri	859.5849625010001	Dish,Food	1	1	0	0
/m/025s1d	/m/025s1d	Rice paper	858.169925001	Food,Ingredient	1	0	0	1
/m/06y7qg	/m/06y7qg	Krackel	857.0	Food	1	0	0	0
/m/04nz4j	/m/04nz4j	Falernum	855.392317423	Beverage,Food,Ingredient	1	0	1	1
/m/02vzw5	/m/02vzw5	Granita	854.5849625010001	Dish,Food	1	1	0	0
/m/0m4z8	/m/0m4z8	Chilaquiles	853.5849625010001	Dish,Food	1	1	0	0
/m/027vqc4	/m/027vqc4	Blue Skullcap	847.627562382	Food	1	0	0	0
/m/01gd_v	/m/01gd_v	Liebfraumilch	846.661778098	Food,Ingredient	1	0	0	1
/m/08m24m	/m/08m24m	Cacciatore	842.5849625010001	Dish,Food	1	1	0	0
/m/02vn1ms	/m/02vn1ms	Wheatberry	834.5849625010001	Food,Ingredient	1	0	0	1
/m/02m16_	/m/02m16_	Ostrich Fern	834.321928095	Dish,Food	1	1	0	0
/m/040jcp	/m/040jcp	Hijiki	827.8841705189999	Food,Ingredient	1	0	0	1
/m/0658q_	/m/0658q_	Tapenade	827.5849625010001	Dish,Food	1	1	0	0
/m/024ydr	/m/024ydr	Timbits	822.5849625010001	Food	1	0	0	0
/m/01rsvp	/m/01rsvp	Laetiporus	822.5849625010001	Food	1	0	0	0
/m/09459r	/m/09459r	Puttu	820.5849625010001	Dish,Food	1	1	0	0
