mid	name	score	types	is_food	is_dish	is_beverage	is_ingredient
/m/06mqq7	Uncle Sam Cereal	432.584962501	Food	1	0	0	0
/m/0260rk	Mizithra	432.584962501	Food	1	0	0	0
/m/085kgv	Gimlet	432.169925001	Beverage,Dish	0	1	1	0
/m/03t6f6	Calpis	431.584962501	Dish,Food	1	1	0	0
/m/04kzg8	Horned Melon	431.562242424	Food,Ingredient	1	0	0	1
/m/0b2br_	Chaat masala	431.169925001	Food,Ingredient	1	0	0	1
/m/05g9dk	Coffee Crisp	431.0	Food	1	0	0	0
/m/0dtkd4	Goo Goo Cluster	430.584962501	Food	1	0	0	0
/m/044wnf	Ham hock	430.0	Food	1	0	0	0
/m/07phf8	Sweet chilli sauce	429.169925001	Food,Ingredient	1	0	0	1
/m/03gtp5	Lamb's Quarters	427.906890596	Food,Ingredient	1	0	0	1
/m/09fmx9	Omurice	427.584962501	Dish,Food	1	1	0	0
/m/035y9b	Consommé	427.584962501	Dish,Food	1	1	0	0
/m/05d6hc	Flat iron steak	427.044394119	Food,Ingredient	1	0	0	1
/m/06hmz2	Black Cumin	426.108524457	Food,Ingredient	1	0	0	1
/m/06mnj7	Torta	423.584962501	Dish,Food	1	1	0	0
/m/0dh341	Prickly Lettuce	422.459431619	Food	1	0	0	0
/m/02c6fb	Crambe maritima	421.0	Ingredient	0	0	0	1
/m/02x0wc8	Puto	420.584962501	Dish,Food	1	1	0	0
/m/044z23	Golden Crisp	419.584962501	Food	1	0	0	0
/m/02p5772	Tortelloni	418.700439718	Dish,Food	1	1	0	0
/m/02q_fl	Fabada asturiana	416.584962501	Dish,Food	1	1	0	0
/m/05yw0t	Coccinia grandis	416.45532722	Ingredient	0	0	0	1
/m/06vg_j	Nestlé Chunky	416.0	Food	1	0	0	0
/m/07bv5_	Terminalia ferdinandiana	415.584962501	Ingredient	0	0	0	1
/m/0c1wt9	Australian Sandalwood	415.584962501	Food	1	0	0	0
/m/0bqhkk	Hardy kiwi	414.436711542	Food,Ingredient	1	0	0	1
/m/06815z	Bigos	413.584962501	Dish,Food	1	1	0	0
/m/026b8_7	Black Medic	413.266786541	Food	1	0	0	0
/m/04bstj	Popiah	413.0	Dish	0	1	0	0
/m/06yrp2	Ful medames	412.584962501	Dish,Food	1	1	0	0
/m/051lhp	Apple Mint	411.951284715	Food,Ingredient	1	0	0	1
/m/02zk4n	York Peppermint Pattie	411.584962501	Food	1	0	0	0
/m/01m3gx	Anisette	410.0	Beverage,Dish,Food	1	1	1	0
/m/0dxqz7	Strawberry pie	409.584962501	Dish,Food	1	1	0	0
/m/018_z5	Meat pie	409.584962501	Food	1	0	0	0
/m/05y18l	Cicely	409.169925001	Food,Ingredient	1	0	0	1
/m/047p8qy	Steak frites	408.584962501	Dish,Food	1	1	0	0
/m/0bhcs3	Jello salad	408.0	Dish	0	1	0	0
/m/04fxl7	Oatcake	407.584962501	Dish,Food	1	1	0	0
/m/026p07k	Dark 'N' Stormy	406.584962501	Beverage,Dish	0	1	1	0
/m/0540xn	Snap pea	406.169925001	Food,Ingredient	1	0	0	1
/m/04_bbx	Pain au chocolat	405.584962501	Dish,Food	1	1	0	0
/m/05q6nq	Gunpowder tea	403.584962501	Beverage	0	0	1	0
/m/03g_8bh	Shahi paneer	402.584962501	Dish,Food	1	1	0	0
/m/09zzf2	Cha siu bao	402.584962501	Dish,Food	1	1	0	0
/m/0c17fh	Rangpur	400.951284715	Food,Ingredient	1	0	0	1
/m/06v6w8	Colocynth	400.754887502	Food	1	0	0	0
/m/02kgwb	McFlurry	400.584962501	Food	1	0	0	0
/m/0br7j6	Pleurotus eryngii	399.0	Ingredient	0	0	0	1
/m/02rj599	Muhammara	398.584962501	Dish,Food	1	1	0	0
/m/09xysh	Uttapam	397.584962501	Dish,Food	1	1	0	0
/m/0db0h_	Pinakbet	397.584962501	Dish,Food	1	1	0	0
/m/08xhj_	Jajangmyeon	397.584962501	Dish,Food	1	1	0	0
/m/03lnzv	Calabaza	396.0	Dish,Food	1	1	0	0
/m/0b29js	Jabuticaba	395.714245518	Ingredient	0	0	0	1
/m/04t9b9	Rouille	395.584962501	Dish,Food	1	1	0	0
/m/09hrxl	Sarma	393.584962501	Dish,Food	1	1	0	0
/m/0dfxdrn	Tamari	391.169925001	Food,Ingredient	1	0	0	1
/m/04ppcm	Baijiu	391.0	Beverage,Food	1	0	1	0
/m/0flqc7	Bocconcini	390.584962501	Food	1	0	0	0
/m/06k5_j	Alpha-Bits	390.584962501	Food	1	0	0	0
/m/06n7yw	Murtabak	390.0	Dish	0	1	0	0
/m/069rm	Quassia	388.754887502	Ingredient	0	0	0	1
/m/06pd59	Ti plant	388.299208018	Ingredient	0	0	0	1
/m/069x21	Panch phoron	387.108524457	Food,Ingredient	1	0	0	1
/m/0qxx	American Chinese cuisine	386.754887502	Dish	0	1	0	0
/m/04gy9n	Coconut jam	386.584962501	Dish,Food	1	1	0	0
/m/01lfpj	Brunost	386.584962501	Food	1	0	0	0
/m/02cxsh	Varenyky	385.906890596	Dish,Food	1	1	0	0
/m/09lrbv	Gołąbki	385.906890596	Dish,Food	1	1	0	0
/m/0f9lr8	Thai fried rice	384.584962501	Dish,Food	1	1	0	0
/m/0clh9v	Steak au poivre	384.584962501	Dish,Food	1	1	0	0
/m/022jjz	Pink Gin	384.584962501	Beverage,Dish	0	1	1	0
/m/0bjdsn	Rhubarb pie	384.0	Dish	0	1	0	0
/m/03rs29	Pepsi Blue	384.0	Beverage	0	0	1	0
/m/0465khx	Peychaud's Bitters	383.87036472	Food,Ingredient	1	0	0	1
/m/03cl2zk	Tuna fish sandwich	383.584962501	Dish,Food	1	1	0	0
/m/08l55l	Kanafeh	383.584962501	Dish,Food	1	1	0	0
/m/03mc6t6	Fra diavolo sauce	383.584962501	Dish,Food	1	1	0	0
/m/0c8995	Tsoureki	383.169925001	Dish,Food	1	1	0	0
/m/06vpw4	Sweet and sour pork	380.584962501	Dish,Food	1	1	0	0
/m/0gffqb	Dinuguan	380.584962501	Dish,Food	1	1	0	0
/m/034p_k	Loganberry	380.299208018	Food,Ingredient	1	0	0	1
/m/02rt8fd	Bánh	378.584962501	Dish,Food	1	1	0	0
/m/0dfxdw9	Enchilada sauce	377.584962501	Food,Ingredient	1	0	0	1
/m/03f9q7	Crithmum	377.366322214	Food,Ingredient	1	0	0	1
/m/078tz	Sour mix	377.285402219	Food,Ingredient	1	0	0	1
/m/04wg3q	Country Time	376.584962501	Beverage	0	0	1	0
/m/026xlyl	Rotini	375.044394119	Food,Ingredient	1	0	0	1
/m/087xlh	Skor	375.0	Food	1	0	0	0
/m/03cxz3q	Mont Blanc (Dish)	374.584962501	Dish,Food	1	1	0	0
/m/06gd3r	Angel wings	373.584962501	Dish,Food	1	1	0	0
/m/03lgft	Curcuma zedoaria	373.515699838	Food,Ingredient	1	0	0	1
/m/03m3q7q	Rocky road	372.584962501	Dish,Food	1	1	0	0
/m/08zgs3	Qeema	372.584962501	Dish,Food	1	1	0	0
/m/0cqrbh	Grated cheese	372.584962501	Food,Ingredient	1	0	0	1
/m/079dl7	Chocolate cake	370.584962501	Dish,Food	1	1	0	0
/m/02617s	Bunya Pine	370.129283017	Food	1	0	0	0
/m/09qmj9	Shake 'n Bake	369.584962501	Food	1	0	0	0
/m/05c353	Roti prata	369.584962501	Dish,Food	1	1	0	0
/m/0b97cn	Lamian	366.906890596	Food,Ingredient	1	0	0	1
/m/04ggfp5	Celery salt	366.62935662	Food,Ingredient	1	0	0	1
/m/07j5dt	Barbary fig	365.906890596	Ingredient	0	0	0	1
/m/079fdw	Biga	365.584962501	Dish,Food	1	1	0	0
/m/061rtf	Sujuk	364.584962501	Dish,Food	1	1	0	0
/m/038h7b	Rice wine	364.169925001	Food,Ingredient	1	0	0	1
/m/0dwrb_	Taco soup	362.169925001	Dish,Food	1	1	0	0
/m/05m8_w	Strudel	361.584962501	Dish,Food	1	1	0	0
/m/0cp2dk	Pisco punch	361.0	Beverage,Dish	0	1	1	0
/m/04y4s0	Groat	360.442943496	Food,Ingredient	1	0	0	1
/m/03s3k9	Tom and Jerry (Beverage)	359.169925001	Beverage,Dish	0	1	1	0
/m/0cp2jx	Picadillo	358.584962501	Dish,Food	1	1	0	0
/m/029t6m	Liverwurst	358.584962501	Dish,Food	1	1	0	0
/m/043b0s	Persian lime	358.398743692	Food,Ingredient	1	0	0	1
/m/0ccd24	Pecorino Sardo	357.584962501	Food	1	0	0	0
/m/0286p7w	Huangshan Maofeng	355.584962501	Beverage	0	0	1	0
/m/05_5zks	Whiskey sour	354.584962501	Beverage,Dish	0	1	1	0
/m/0dkg2h	Pissaladière	354.584962501	Dish,Food	1	1	0	0
/m/084t_r	Lobster Newberg	353.807354922	Dish,Food	1	1	0	0
/m/05h08	Neapolitan ice cream	352.584962501	Dish,Food	1	1	0	0
/m/041yv8	Lathyrus sativus	352.044394119	Food,Ingredient	1	0	0	1
/m/0553tg	Samgyeopsal	351.906890596	Dish,Food	1	1	0	0
/m/06wh7_	Tinola	350.584962501	Dish,Food	1	1	0	0
/m/0573b7	Kreplach	350.584962501	Dish,Food	1	1	0	0
/m/08z2gl	Japanese curry	350.584962501	Dish,Food	1	1	0	0
/m/06twz9	Dianhong	350.584962501	Beverage	0	0	1	0
/m/03c672z	Dum pukht	349.584962501	Dish,Food	1	1	0	0
/m/098dtj	Pisang goreng	349.0	Dish	0	1	0	0
/m/05myx3	Migas	348.584962501	Dish,Food	1	1	0	0
/m/09tj9h	Tteok	347.584962501	Dish,Food	1	1	0	0
/m/02639fs	Skordalia	345.584962501	Dish,Food	1	1	0	0
/m/0267z56	Vietnamese coriander	345.430452552	Food,Ingredient	1	0	0	1
/m/04l7r4	Tablet (Scottish Dish)	342.584962501	Dish,Food	1	1	0	0
/m/0436xv	Cranachan	342.584962501	Dish,Food	1	1	0	0
/m/05p9jft	Clam sauce	341.584962501	Dish,Food	1	1	0	0
/m/04qkfs	Pinus monophylla	341.0	Food	1	0	0	0
/m/045ct5	Milanesa	340.584962501	Dish,Food	1	1	0	0
/m/02vhd1	Maultasche	340.584962501	Dish,Food	1	1	0	0
/m/02qczf	Custard-apple	340.562242424	Food,Ingredient	1	0	0	1
/m/04dmqd	Runza food	340.321928095	Dish,Food	1	1	0	0
/m/0bqwqs	Japanese whisky	339.0	Beverage	0	0	1	0
/m/033ns9	Dabbawala	338.584962501	Dish,Food	1	1	0	0
/m/02q2skw	Vasilopita	338.0	Dish	0	1	0	0
/m/03hdt8	Tsukemono	336.584962501	Dish,Food	1	1	0	0
/m/08thd9	Kefalotyri	336.584962501	Food	1	0	0	0
/m/029cs3	Cicer	336.022367813	Food	1	0	0	0
/m/05dc8f	Salep	335.0	Food,Ingredient	1	0	0	1
/m/07fs28	Vietnamese iced coffee	334.584962501	Beverage,Dish	0	1	1	0
/m/03h5sfg	Menma	334.584962501	Dish,Food	1	1	0	0
/m/0192j6	Viburnum lentago	333.977279924	Ingredient	0	0	0	1
/m/028c9c	Taiyaki	333.584962501	Dish,Food	1	1	0	0
/m/027r9r9	Rollatini	333.584962501	Dish,Food	1	1	0	0
/m/09gkw_4	Amaretti di Saronno	333.584962501	Dish,Food	1	1	0	0
/m/03bxpdm	Longaniza	333.169925001	Dish,Food	1	1	0	0
/m/060dhf	Hong Kong-style milk tea	333.0	Dish	0	1	0	0
/m/06qglb	Fish ball	331.584962501	Dish,Food	1	1	0	0
/m/054w4s	Naengmyeon	330.584962501	Dish,Food	1	1	0	0
/m/038nh5	Korean Pine	329.584962501	Food	1	0	0	0
/m/02vmgqt	Buko pie	329.584962501	Dish,Food	1	1	0	0
/m/0clcc9	Bánh chưng	329.584962501	Dish,Food	1	1	0	0
/m/0g8n6t1	Stevia rebaudiana	329.228818691	Ingredient	0	0	0	1
/m/07kfft	Slice (Beverage)	329.0	Beverage,Food	1	0	1	0
/m/026yrss	Piper auritum	328.977279924	Ingredient	0	0	0	1
/m/0497nh	Curly Wurly	328.169925001	Food	1	0	0	0
/m/02rk570	Soto	328.0	Dish	0	1	0	0
/m/02hv371	Stone Pale Ale	323.584962501	Beverage	0	0	1	0
/m/0blz06	Sky Bar	323.584962501	Food	1	0	0	0
/m/025s71b	Nopalito	323.584962501	Dish,Food	1	1	0	0
/m/02pt3kd	Balti Triangle	323.584962501	Dish,Food	1	1	0	0
/m/09z9b5	Rouladen	322.584962501	Dish,Food	1	1	0	0
/m/05f_dx	Sealed crustless sandwich	320.584962501	Food	1	0	0	0
/m/04cs9zc	Planter's Punch	319.906890596	Beverage,Dish	0	1	1	0
/m/02952t	Cheese curd	318.584962501	Food	1	0	0	0
/m/020953	Meat analogue	317.754887502	Food,Ingredient	1	0	0	1
/m/04l9_b	Daifuku	317.584962501	Dish,Food	1	1	0	0
/m/0c4q2	Casu marzu	317.584962501	Food	1	0	0	0
/m/08bk3g	Simit	317.0	Dish	0	1	0	0
/m/0cs7cc	Pandesal	315.584962501	Dish,Food	1	1	0	0
/m/06hk0j	Yong Tau Foo	314.584962501	Dish,Food	1	1	0	0
/m/0b3tn9	Rum baba	314.584962501	Dish,Food	1	1	0	0
/m/0826z7	Mujaddara	314.584962501	Dish,Food	1	1	0	0
/m/0bxy01	Matzah brei	313.584962501	Dish,Food	1	1	0	0
/m/03csnlt	Mirchi ka salan	312.584962501	Dish,Food	1	1	0	0
/m/0730mw	Braciola	312.584962501	Dish,Food	1	1	0	0
/m/0bv0f7	Valencia orange	312.339850003	Food,Ingredient	1	0	0	1
/m/0c72l6	White sapote	311.906890596	Ingredient	0	0	0	1
/m/0272wmg	Roast goose	311.584962501	Dish,Food	1	1	0	0
/m/08m37j	Prawn cocktail	311.584962501	Dish,Food	1	1	0	0
/m/0284d_b	Nasi campur	311.0	Dish	0	1	0	0
/m/04_vf1	Stroh	310.584962501	Beverage	0	0	1	0
/m/06ykxz	Agnolotti	310.285402219	Food,Ingredient	1	0	0	1
/m/01wd5b	Spanish Lime	309.714245518	Ingredient	0	0	0	1
/m/0dl1v4	Phat si io	309.584962501	Dish,Food	1	1	0	0
/m/05hbp4	Lardon	309.584962501	Dish,Food	1	1	0	0
/m/07b4cw	Shui Hsien tea	307.584962501	Beverage	0	0	1	0
/m/09dxr0	Embutido	307.0	Dish	0	1	0	0
/m/08gsst	Sisig	306.584962501	Dish,Food	1	1	0	0
/m/0bcq_3	Giardiniera	306.584962501	Dish,Food	1	1	0	0
/m/0cl4wg	Tabasco pepper	306.100662339	Food,Ingredient	1	0	0	1
/m/03mhlk	Alpen	305.584962501	Food	1	0	0	0
/m/05hxz3p	GIRL SCOUTS Caramel Dulce De Leche Cookies	305.0	Food	1	0	0	0
/m/0b0h4v	Sycamore Fig	304.392317423	Food,Ingredient	1	0	0	1
/m/04k291	Pastirma	303.0	Dish	0	1	0	0
/m/02qly5	Syzygium samarangense	302.714245518	Ingredient	0	0	0	1
/m/02flvj	Empetrum (Organism Classification)	300.491853096	Food,Ingredient	1	0	0	1
/m/09_pt2	Dal bhat	300.0	Food	1	0	0	0
/m/0dt4v4	Shropshire Blue	299.584962501	Food	1	0	0	0
/m/0h6cn5	Scamorza	299.584962501	Food	1	0	0	0
/m/02kv0g	42 Below	299.584962501	Beverage	0	0	1	0
/m/02j28w	Mugwort	299.022367813	Ingredient	0	0	0	1
/m/082wwt	Tooheys New	299.0	Beverage	0	0	1	0
/m/026vhy3	Kaya toast	299.0	Dish	0	1	0	0
/m/02x0nwz	Pecorino Siciliano	298.0	Dish,Food	1	1	0	0
/m/04gt5w_	Cypriol	297.584962501	Food	1	0	0	0
/m/05pwhk	Barley malt syrup	297.584962501	Food,Ingredient	1	0	0	1
/m/0c5q0q	Mi rebus	297.0	Dish	0	1	0	0
/m/03csmsk	Dhansak	296.584962501	Dish,Food	1	1	0	0
/m/0gf_g0	Stracchino	296.169925001	Food	1	0	0	0
/m/05v67pn	Eggs florentine	296.0	Dish	0	1	0	0
/m/09nn_9	Pulihora	295.584962501	Dish,Food	1	1	0	0
/m/0gwf3v	Pholiota nameko	295.584962501	Food	1	0	0	0
/m/06g1sm	Potato bean	295.044394119	Food,Ingredient	1	0	0	1
/m/096xk	Alkanna tinctoria	295.044394119	Ingredient	0	0	0	1
/m/05dd3x	Shichimi	294.584962501	Food,Ingredient	1	0	0	1
/m/026r6ly	Pajeon	294.584962501	Dish,Food	1	1	0	0
/m/044b1l	Elephant garlic	294.115368838	Food,Ingredient	1	0	0	1
/m/05hd1m	Zagnut	293.584962501	Food	1	0	0	0
/m/045g3j	Tzimmes	293.584962501	Dish,Food	1	1	0	0
/m/0l656	Salsify	293.299208018	Food	1	0	0	0
/m/047c0hj	Galbijjim	293.0	Dish	0	1	0	0
/m/02q9st5	Pitseed Goosefoot	292.584962501	Food	1	0	0	0
/m/03h2_5j	Kaldereta	292.584962501	Dish,Food	1	1	0	0
/m/03bn42	Mexican mint	291.924812504	Food,Ingredient	1	0	0	1
/m/032b9y	Rillettes	291.584962501	Dish,Food	1	1	0	0
/m/09l1n5	Cornish Yarg	291.584962501	Food	1	0	0	0
/m/03vl34	Chopin vodka	288.584962501	Beverage	0	0	1	0
/m/0760k0	Samgyetang	287.584962501	Dish,Food	1	1	0	0
/m/02sf4s	Century egg	287.584962501	Food,Ingredient	1	0	0	1
/m/02x7pff	Pici	287.339850003	Food,Ingredient	1	0	0	1
/m/02dmjh	Garden cress	286.851749041	Food,Ingredient	1	0	0	1
/m/058bdz	Welsh cake	286.584962501	Dish,Food	1	1	0	0
/m/09hs60	Chankonabe	286.584962501	Dish,Food	1	1	0	0
/m/02f0v5	Amazake	286.0	Dish,Food	1	1	0	0
/m/027c5z0	Batchoy	285.584962501	Dish,Food	1	1	0	0
/m/02gzvn	Vigna subterranea	285.491853096	Food	1	0	0	0
/m/02q_58	Coccoloba uvifera	285.169925001	Ingredient	0	0	0	1
/m/0fclq7	Quaker Instant Oatmeal	285.0	Dish,Food	1	1	0	0
/m/025s95r	Perilla frutescens	284.584962501	Ingredient	0	0	0	1
/m/0cvg6q	Meadow buttercup	284.169925001	Food	1	0	0	0
/m/077hmg	Malai	282.584962501	Dish,Food	1	1	0	0
/m/04vy3n	Adobo sauce	282.584962501	Food,Ingredient	1	0	0	1
/m/05b6sck	Merienda	281.584962501	Dish,Food	1	1	0	0
/m/03h3br	Violet Crumble	281.0	Food	1	0	0	0
/m/02jy0y	Macrotyloma uniflorum	280.813781191	Food,Ingredient	1	0	0	1
/m/09bt6l	Sicklepod	279.906890596	Food,Ingredient	1	0	0	1
/m/02y95p	Labrador tea	279.584962501	Food,Ingredient	1	0	0	1
/m/02gs9l	Castella	279.584962501	Dish,Food	1	1	0	0
/m/03cxstx	Fish House Punch	279.169925001	Beverage,Dish	0	1	1	0
/m/0cv85n	Big N' Tasty	278.584962501	Food	1	0	0	0
/m/0gq702	Time Out (Candy bar)	278.0	Food	1	0	0	0
/m/03ccc_s	Tataki	277.584962501	Dish,Food	1	1	0	0
/m/02l11j	Purple Deadnettle	277.459431619	Food	1	0	0	0
/m/052xdy	WKD Original Vodka	276.977279924	Food,Ingredient	1	0	0	1
/m/07pmnl	Salad burnet	276.813781191	Food,Ingredient	1	0	0	1
/m/080jwwr	Vodka sauce	276.584962501	Dish,Food	1	1	0	0
/m/025rthl	Sour	276.584962501	Beverage,Dish	0	1	1	0
/m/06mxww	Ćevapi	276.584962501	Dish,Food	1	1	0	0
/m/07pj0p	Mohinga	275.584962501	Dish,Food	1	1	0	0
/m/0crc9tz	Blood and Sand (Beverage)	275.584962501	Beverage,Dish	0	1	1	0
/m/08hv3x	Kabusecha	274.584962501	Beverage	0	0	1	0
/m/061psb	Corn nut	274.584962501	Food	1	0	0	0
/m/0921tn	Resistant starch	274.0	Ingredient	0	0	0	1
/m/0fb69_	Guiana Chestnut	273.0	Food	1	0	0	0
/m/04d_gpy	Rum Swizzle	272.584962501	Beverage,Dish	0	1	1	0
/m/07zfk6	Duxelles	271.584962501	Food,Ingredient	1	0	0	1
/m/04wdff	Malaga	271.0	Dish	0	1	0	0
/m/06dwlp	Surinam Cherry	270.714245518	Ingredient	0	0	0	1
/m/0dt23n	Borassus flabellifer	270.169925001	Ingredient	0	0	0	1
/m/09bplz	Salers cheese	269.584962501	Food	1	0	0	0
/m/035x1l	Nata de coco	269.584962501	Dish,Food	1	1	0	0
/m/08qpk3	Adana kebabı	269.584962501	Dish,Food	1	1	0	0
/m/0446bxx	Alfalfa sprouts	269.257387843	Food,Ingredient	1	0	0	1
/m/08g6gy	Mentaiko	268.584962501	Dish,Food	1	1	0	0
/m/0dj2h6	Kadhi	268.584962501	Dish,Food	1	1	0	0
/m/0g9t3r	Syzygium malaccense	267.714245518	Ingredient	0	0	0	1
/m/055hx5	Cawl	267.584962501	Dish,Food	1	1	0	0
/m/05c5y0b	Spaghetti aglio e olio	266.584962501	Dish,Food	1	1	0	0
/m/0bytl4	Mì Quảng	266.584962501	Dish,Food	1	1	0	0
/m/06fy_3	Herb Bennett	265.714245518	Food,Ingredient	1	0	0	1
/m/06vpz9	Bartles & Jaymes	265.584962501	Food	1	0	0	0
/m/03h619x	Baharat	265.169925001	Food,Ingredient	1	0	0	1
/m/0413v13	Tartufo	263.584962501	Dish,Food	1	1	0	0
/m/0glt2mn	Cocchi Americano	261.584962501	Beverage,Dish	0	1	1	0
/m/02hg9x	Ketupat	261.0	Dish	0	1	0	0
/m/09yk28	Hite Brewery	260.584962501	Beverage	0	0	1	0
/m/045qt3	Dahi vada	258.584962501	Dish,Food	1	1	0	0
/m/03c30q5	Mary Jane (Candy bar)	257.584962501	Food	1	0	0	0
/m/0238fz	Flan	257.584962501	Dish,Food	1	1	0	0
/m/02vpdcc	Manouri	256.584962501	Food	1	0	0	0
/m/0169z3	Agedashi tofu	256.584962501	Dish,Food	1	1	0	0
/m/0g5pzh_	Saba banana	255.584962501	Ingredient	0	0	0	1
/m/061ptq	Kuy teav	255.584962501	Dish,Food	1	1	0	0
/m/03m89jb	Macadamia Nut	255.022367813	Food	1	0	0	0
/m/04nw77	Champurrado	255.0	Beverage,Dish,Food	1	1	1	0
/m/03h_z8	Munster cheese	254.584962501	Food	1	0	0	0
/m/0h1jd8	Kinder Bueno	254.584962501	Food	1	0	0	0
/m/09n2wj	Black Velvet (Beverage)	254.584962501	Beverage,Dish	0	1	1	0
/m/096xhc	Saigon Cinnamon	253.832890014	Food,Ingredient	1	0	0	1
/m/04x9ny	Bara brith	253.584962501	Dish,Food	1	1	0	0
/m/02rrf0v	Bánh cuốn	253.584962501	Dish,Food	1	1	0	0
/m/050hyr	Winged bean	252.832296679	Food,Ingredient	1	0	0	1
/m/03c3jn1	Sope	252.584962501	Dish,Food	1	1	0	0
/m/044k5d	Unicum	252.0	Beverage	0	0	1	0
/m/0l20k	Chazuke	251.584962501	Dish,Food	1	1	0	0
/m/023704	Carpobrotus edulis	251.45532722	Ingredient	0	0	0	1
/m/0f9p0f	Greater Galangal	251.216139556	Food,Ingredient	1	0	0	1
/m/04ybqsc	National Pasta Association	250.584962501	Dish,Food	1	1	0	0
/m/08nsh1	Mahlab	250.584962501	Food,Ingredient	1	0	0	1
/m/027xns3	Gougère	250.584962501	Dish,Food	1	1	0	0
/m/06jlym	Nonpareils	250.169925001	Food,Ingredient	1	0	0	1
/m/0hnqkgk	Buckwheat flour	250.0	Ingredient	0	0	0	1
/m/09636_	Strozzapreti	249.044394119	Food,Ingredient	1	0	0	1
/m/01bjxj	Edible mushroom	248.983706193	Food,Ingredient	1	0	0	1
/m/03m_8_	Mantou	248.0	Dish,Food	1	1	0	0
/m/09q0x0	Tahô	247.584962501	Dish,Food	1	1	0	0
/m/02vnzpz	Maroilles cheese	247.584962501	Food	1	0	0	0
/m/091w60	Gosling Brothers, Ltd.	246.807354922	Beverage	0	0	1	0
/m/02w_bwr	Piadina	246.584962501	Dish,Food	1	1	0	0
/m/027fqck	Mostarda	246.584962501	Dish,Food	1	1	0	0
/m/0c2hn_	Kaymak	245.0	Dish	0	1	0	0
/m/06mmch	Rock tripe	244.584962501	Food	1	0	0	0
/m/044jp1	Mustard	244.0	Ingredient	0	0	0	1
/m/03rh67	Arch Deluxe	243.584962501	Food	1	0	0	0
/m/0gvc3z	Panzerotti	242.584962501	Dish,Food	1	1	0	0
/m/06qcdn	Beverly (Italian Dish)	242.0	Dish,Food	1	1	0	0
/m/07g31k	Snake gourd	241.954559847	Food,Ingredient	1	0	0	1
/m/013yjr	Ensete	241.436711542	Ingredient	0	0	0	1
/m/05w271	Naranjilla	241.066761932	Food,Ingredient	1	0	0	1
/m/0dy_9x	Streuselkuchen	240.584962501	Dish,Food	1	1	0	0
/m/02p1p9m	Shashlik	240.584962501	Dish,Food	1	1	0	0
/m/024lvg	Loukoumades	240.584962501	Dish,Food	1	1	0	0
/m/049txw	Buddha's delight	239.584962501	Dish,Food	1	1	0	0
/m/03qj7cp	Basbousa	239.584962501	Dish,Food	1	1	0	0
/m/02f8fp	Salak	238.714245518	Ingredient	0	0	0	1
/m/0bglk7	Zuppa Inglese	238.584962501	Dish,Food	1	1	0	0
/m/01x9m9	Idiazabal cheese	238.584962501	Food	1	0	0	0
/m/07pbfj	Fish (Ingredient)	238.45532722	Food,Ingredient	1	0	0	1
/m/05m57t	100 Grand Bar	238.0	Food	1	0	0	0
/m/0gzn85	Chick-O-Stick	237.584962501	Food	1	0	0	0
/m/0d9j3t	Kulcha	235.64385619	Food,Ingredient	1	0	0	1
/m/01bl2r	Oyakodon	235.584962501	Dish,Food	1	1	0	0
/m/03r9x3	Ullucus	234.906890596	Ingredient	0	0	0	1
/m/047tz_	Land Cress	234.62935662	Food,Ingredient	1	0	0	1
/m/0260xrb	Saint Agur Blue	234.584962501	Food	1	0	0	0
/m/05n1l9l	Gin Fizz	234.584962501	Beverage,Dish	0	1	1	0
/m/0cw0p0	Sage Derby	233.584962501	Food	1	0	0	0
/m/04fjm	Kutia	233.584962501	Dish,Food	1	1	0	0
/m/0dfxd1b	Grated parmesan	233.584962501	Food,Ingredient	1	0	0	1
/m/07vnj6	Curd rice	233.584962501	Dish,Food	1	1	0	0
/m/04zztk4	Cephalopod ink	233.584962501	Food,Ingredient	1	0	0	1
/m/01k5m3	Blended whiskey	233.584962501	Beverage	0	0	1	0
/m/02xcdrf	Bún riêu	233.169925001	Dish,Food	1	1	0	0
/m/071v_g	Eisbein	232.584962501	Dish,Food	1	1	0	0
/m/089c9j	Bakkwa	232.584962501	Dish,Food	1	1	0	0
/m/0d5sy6	Common Chickenweed	231.684145911	Food	1	0	0	0
/m/06gbq4	Post Toasties	231.584962501	Food	1	0	0	0
/m/06t143	Nihari	231.584962501	Dish,Food	1	1	0	0
/m/02q5pkp	Capirotada	231.584962501	Dish,Food	1	1	0	0
/m/0cdjgl	Chrysanthemum coronarium	231.022367813	Dish	0	1	0	0
/m/06whg9	Natong	231.0	Dish	0	1	0	0
/m/02785p	Tepary bean	230.951284715	Ingredient	0	0	0	1
/m/02fvq7	Pork pie	230.584962501	Dish,Food	1	1	0	0
/m/0286knq	Fizz (Beverage)	230.584962501	Beverage,Dish	0	1	1	0
/m/09tsj5	Dekopon	230.584962501	Food	1	0	0	0
/m/05gldx	Beaked Hazel	230.584962501	Food	1	0	0	0
/m/053sqf	Vigna unguiculata subsp. sesquipedalis	230.070037064	Food,Ingredient	1	0	0	1
/m/04kq01	Bombay mix	229.584962501	Dish,Food	1	1	0	0
/m/05n1hzw	Batida	228.584962501	Beverage,Dish	0	1	1	0
/m/048b5w	Spumoni	227.584962501	Dish,Food	1	1	0	0
/m/07n9pt	Galaktoboureko	227.584962501	Dish,Food	1	1	0	0
/m/08_gcm	Bebinca	227.584962501	Dish,Food	1	1	0	0
/m/05jqpx	Primrose	227.321928095	Food	1	0	0	0
